Kingdom,Subkingdom,Infrakingdom,Phylum,Subphylum,Class,Subclass,Order,Suborder,Infraorder,Superfamily,Family,Subfamily,Tribe,Subtribe,Genus,Species,"Species Complex",Subspecies,ID,Author,"Taxon data is restricted","Taxon is allochthonous","Taxon is invasive","(old) FaunaEuropea ID","FaunaEuropea ID",Stages,"Conservation Legislations","Other Conservation Documents","Red Lists","Uses Atlas Codes","Native Name - Bosanski","Native Name - English","Native Name - Croatian","Native Name - Montenegrin","Native Name - Serbian (Cyrillic)","Native Name - Serbian (Latin)","Description - Bosanski","Description - English","Description - Croatian","Description - Montenegrin","Description - Serbian (Cyrillic)","Description - Serbian (Latin)"
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Cydia,"Cydia leguminana",,,6275,"(Lienig & Zeller, 1846)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Cydia,"Cydia inquinatana",,,6274,"(Hübner, 1800)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Cydia,"Cydia illutana",,,6273,"(Herrich-Schäffer, 1851)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Cydia,"Cydia ilipulana",,,6272,"(Walsingham, 1903)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Cydia,"Cydia fagiglandana",,,6271,"(Zeller, 1841)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Cydia,"Cydia exquisitana",,,6270,"(Rebel, 1889)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Cydia,"Cydia duplicana",,,6269,"(Zetterstedt, 1839)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Cydia,"Cydia cosmophorana",,,6268,"(Treitschke, 1835)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Cydia,"Cydia corollana",,,6267,"(Hübner, 1823)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Cydia,"Cydia coniferana",,,6266,"(Saxesen, 1840)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Cydia,"Cydia conicolana",,,6265,"(Heylaerts, 1874)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Cydia,"Cydia amplana",,,6264,"(Hubner 1800)",No,No,No,439206,,"Egg; Larva; Pupa; Adult",,,,No,,,,,"црвени савијач жира","crveni savijač žira",,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Cydia,,,,6263,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Corticivora,"Corticivora piniana",,,6262,"(Herrich-Schäffer, 1851)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Corticivora,,,,6261,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Zeiraphera,"Zeiraphera rufimitrana",,,6260,"(Herrich-Schäffer, 1851)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Zeiraphera,"Zeiraphera ratzeburgiana",,,6259,"(Saxesen, 1840)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Zeiraphera,"Zeiraphera isertana",,,6258,"(Fabricius 1794)",No,No,No,438930,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Zeiraphera,"Zeiraphera griseana",,,6257,"(Hübner, 1799)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Zeiraphera,,,,6256,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Thiodia,"Thiodia trochilana",,,6255,"(Frölich, 1828)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Thiodia,"Thiodia torridana",,,6254,"(Lederer, 1859)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Thiodia,"Thiodia lerneana",,,6253,"(Treitschke, 1835)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Thiodia,"Thiodia citrana",,,6252,"(Hubner 1799)",No,No,No,439008,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Thiodia,"Thiodia caradjana",,,6251,"Kennel, 1916",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Thiodia,,,,6250,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Spilonota,"Spilonota ocellana",,,6249,"(Denis & Schiffermuller, 1775)",No,No,No,438990,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Spilonota,"Spilonota laricana",,,6248,"(Heinemann, 1863)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Spilonota,,,,6247,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Rhyacionia,"Rhyacionia pinivorana",,,6246,"(Lienig & Zeller, 1846)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Rhyacionia,"Rhyacionia pinicolana",,,6245,"(Doubleday, 1849)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Rhyacionia,"Rhyacionia hafneri",,,6244,"(Rebel, 1937)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Rhyacionia,"Rhyacionia duplana",,,6243,"(Hübner, 1813)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Rhyacionia,"Rhyacionia buoliana",,,6242,"(Denis & Schiffermuller, 1775)",No,No,No,438722,,"Egg; Larva; Pupa; Adult",,,,No,,,,,"боров савијач","borov savijač",,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Rhyacionia,,,,6241,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Rhopobota,"Rhopobota ustomaculana",,,6240,"(Curtis, 1831)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Rhopobota,"Rhopobota stagnana",,,6239,"(Denis & Schiffermüller, 1775)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Rhopobota,"Rhopobota naevana",,,6238,"(Hübner, 1817)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Rhopobota,"Rhopobota myrtillana",,,6237,"(Humphreys & Westwood, 1845)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Rhopobota,,,,6236,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Retinia,"Retinia resinella",,,6235,"(Linnaeus, 1758)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Retinia,,,,6234,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Pseudococcyx,"Pseudococcyx turionella",,,6233,"(Linnaeus, 1758)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Pseudococcyx,"Pseudococcyx tessulatana",,,6232,"(Staudinger, 1871)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Pseudococcyx,"Pseudococcyx posticana",,,6231,"(Zetterstedt, 1839)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Pseudococcyx,"Pseudococcyx mughiana",,,6230,"(Zeller, 1868)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Pseudococcyx,,,,6229,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Phaneta,"Phaneta pauperana",,,6228,"(Duponchel 1843)",No,No,No,438920,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Phaneta,,,,6227,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Pelochrista,"Pelochrista subtiliana",,,6226,"(Jäckh, 1960)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Pelochrista,"Pelochrista mollitana",,,6225,"(Zeller, 1847)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Pelochrista,"Pelochrista modicana",,,6224,"(Zeller, 1847)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Pelochrista,"Pelochrista latericiana",,,6223,"(Rebel, 1919)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Pelochrista,"Pelochrista infidana",,,6222,"(Hübner, 1824)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Pelochrista,"Pelochrista hepatariana",,,6221,"(Herrich-Schäffer, 1851)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Pelochrista,"Pelochrista fusculana",,,6220,"(Zeller, 1847)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Pelochrista,"Pelochrista decolorana",,,6219,"(Freyer, 1842)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Pelochrista,"Pelochrista caecimaculana",,,6218,"(Hübner, 1799)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Pelochrista,"Pelochrista agrestana",,,6217,"(Treitschke, 1830)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Pelochrista,,,,6216,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Notocelia,"Notocelia uddmanniana",,,6215,"(Linnaeus 1758)",No,No,No,438750,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Notocelia,"Notocelia trimaculana",,,6214,"(Haworth 1811)",No,No,No,438757,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Notocelia,"Notocelia tetragonana",,,6213,"(Stephens, 1834)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Notocelia,"Notocelia roborana",,,6212,"(Denis & Schiffermuller, 1775)",No,No,No,438751,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Notocelia,"Notocelia incarnatana",,,6211,"(Hübner, 1800)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Notocelia,"Notocelia cynosbatella",,,6210,"(Linnaeus 1758)",No,No,No,438748,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Notocelia,,,,6209,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Lepteucosma,"Lepteucosma huebneriana",,,6208,"Koçak, 1980",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Lepteucosma,,,,6207,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Gypsonoma,"Gypsonoma sociana",,,6206,"(Haworth, 1811)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Gypsonoma,"Gypsonoma oppressana",,,6205,"(Treitschke, 1835)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Gypsonoma,"Gypsonoma nitidulana",,,6204,"(Lienig & Zeller, 1846)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Gypsonoma,"Gypsonoma minutana",,,6203,"(Hübner, 1799)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Gypsonoma,"Gypsonoma dealbana",,,6202,"(Frolich 1828)",No,No,No,438797,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Gypsonoma,"Gypsonoma aceriana",,,6201,"(Duponchel, 1843)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Gypsonoma,,,,6200,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Gravitarmata,"Gravitarmata margarotana",,,6199,"(Heinemann, 1863)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Gravitarmata,,,,6198,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Gibberifera,"Gibberifera simplana",,,6197,"(Fischer v. Röslerstamm, 1836)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Gibberifera,,,,6196,,No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Eucosma,"Eucosma wimmerana",,,6195,"(Treitschke, 1835)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Eucosma,"Eucosma tripoliana",,,6194,"(Barrett, 1880)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Eucosma,"Eucosma pupillana",,,6193,"(Clerck, 1759)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Eucosma,"Eucosma parvulana",,,6192,"(Wilkinson, 1859)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Eucosma,"Eucosma obumbratana",,,6191,"(Lienig & Zeller, 1846)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Eucosma,"Eucosma metzneriana",,,6190,"(Treitschke 1830)",No,No,No,438855,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Eucosma,"Eucosma lugubrana",,,6189,"(Treitschke, 1830)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Eucosma,"Eucosma lacteana",,,6188,"(Treitschke, 1835)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Eucosma,"Eucosma hohenwartiana",,,6187,"(Denis & Schiffermüller, 1775)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Eucosma,"Eucosma gradensis",,,6186,"(Galvagni, 1909)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Eucosma,"Eucosma flavispecula",,,6185,"Kuznetsov, 1964",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Eucosma,"Eucosma fervidana",,,6184,"(Zeller, 1847)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Eucosma,"Eucosma conterminana",,,6183,"(Guenée, 1845)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Eucosma,"Eucosma conformana",,,6182,"(Mann, 1872)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Eucosma,"Eucosma cana",,,6181,"(Haworth, 1811)",No,No,No,438820,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Eucosma,"Eucosma campoliliana",,,6180,"(Denis & Schiffermüller, 1775)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Eucosma,"Eucosma balatonana",,,6179,"(Osthelder, 1937)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
Animalia,,,Arthropoda,Hexapoda,Insecta,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,,,Eucosma,"Eucosma aspidiscana",,,6178,"(Hübner, 1817)",No,No,No,,,"Egg; Larva; Pupa; Adult",,,,No,,,,,,,,,,,,
